,Código Departamento,Departamento,Código Entidad,Entidad,Indicador,Dato Numérico,Año
463617,5.0,Antioquia,5142.0,Caracolí,Población total de hombres,"2.316,00",2018.0
463618,5.0,Antioquia,5145.0,Caramanta,Población total de hombres,"2.367,00",2018.0
463619,5.0,Antioquia,5147.0,Carepa,Población total de hombres,"23.898,00",2018.0
463620,5.0,Antioquia,5148.0,El Carmen de Viboral,Población total de hombres,"29.346,00",2018.0
463621,5.0,Antioquia,5150.0,Carolina,Población total de hombres,"1.954,00",2018.0
463622,5.0,Antioquia,5154.0,Caucasia,Población total de hombres,"43.727,00",2018.0
463623,5.0,Antioquia,5172.0,Chigorodó,Población total de hombres,"27.775,00",2018.0
463624,5.0,Antioquia,5190.0,Cisneros,Población total de hombres,"4.673,00",2018.0
463625,5.0,Antioquia,5197.0,Cocorná,Población total de hombres,"7.586,00",2018.0
463626,5.0,Antioquia,5206.0,Concepción,Población total de hombres,"2.468,00",2018.0
463627,5.0,Antioquia,5209.0,Concordia,Población total de hombres,"10.686,00",2018.0
463628,5.0,Antioquia,5212.0,Copacabana,Población total de hombres,"37.710,00",2018.0
463629,5.0,Antioquia,5234.0,Dabeiba,Población total de hombres,"11.644,00",2018.0
463630,5.0,Antioquia,5237.0,Don Matías,Población total de hombres,"8.837,00",2018.0
463631,5.0,Antioquia,5240.0,Ebéjico,Población total de hombres,"6.170,00",2018.0
463632,5.0,Antioquia,5250.0,El Bagre,Población total de hombres,"25.833,00",2018.0
463633,5.0,Antioquia,5264.0,Entrerrios,Población total de hombres,"5.587,00",2018.0
463634,5.0,Antioquia,5266.0,Envigado,Población total de hombres,"105.528,00",2018.0
463635,5.0,Antioquia,5282.0,Fredonia,Población total de hombres,"12.250,00",2018.0
463636,5.0,Antioquia,5284.0,Frontino,Población total de hombres,"10.389,00",2018.0
463637,5.0,Antioquia,5306.0,Giraldo,Población total de hombres,"2.829,00",2018.0
463638,5.0,Antioquia,5308.0,Girardota,Población total de hombres,"25.275,00",2018.0
463639,5.0,Antioquia,5310.0,Gómez Plata,Población total de hombres,"4.890,00",2018.0
463640,5.0,Antioquia,5313.0,Granada,Población total de hombres,"5.024,00",2018.0
463641,5.0,Antioquia,5315.0,Guadalupe,Población total de hombres,"3.334,00",2018.0
463642,5.0,Antioquia,5318.0,Guarne,Población total de hombres,"27.308,00",2018.0
463643,5.0,Antioquia,5321.0,Guatapé,Población total de hombres,"4.097,00",2018.0
463644,5.0,Antioquia,5347.0,Heliconia,Población total de hombres,"2.840,00",2018.0
463645,5.0,Antioquia,5353.0,Hispania,Población total de hombres,"2.731,00",2018.0
463646,5.0,Antioquia,5360.0,Itagüí,Población total de hombres,"131.808,00",2018.0
463647,5.0,Antioquia,5361.0,Ituango,Población total de hombres,"16.493,00",2018.0
463648,5.0,Antioquia,5364.0,Jardín,Población total de hombres,"7.231,00",2018.0
463649,5.0,Antioquia,5368.0,Jericó,Población total de hombres,"6.763,00",2018.0
463650,5.0,Antioquia,5376.0,La Ceja,Población total de hombres,"31.495,00",2018.0
463651,5.0,Antioquia,5380.0,La Estrella,Población total de hombres,"34.557,00",2018.0
463652,5.0,Antioquia,5390.0,La Pintada,Población total de hombres,"4.072,00",2018.0
463653,5.0,Antioquia,5400.0,La Unión,Población total de hombres,"10.633,00",2018.0
463654,5.0,Antioquia,5411.0,Liborina,Población total de hombres,"5.160,00",2018.0
463655,5.0,Antioquia,5425.0,Maceo,Población total de hombres,"4.096,00",2018.0
463656,5.0,Antioquia,5440.0,Marinilla,Población total de hombres,"31.906,00",2018.0
463657,5.0,Antioquia,5467.0,Montebello,Población total de hombres,"3.394,00",2018.0
463658,5.0,Antioquia,5475.0,Murindó,Población total de hombres,"2.482,00",2018.0
463659,5.0,Antioquia,5480.0,Mutatá,Población total de hombres,"7.065,00",2018.0
463660,5.0,Antioquia,5483.0,Nariño,Población total de hombres,"5.180,00",2018.0
463661,5.0,Antioquia,5490.0,Necoclí,Población total de hombres,"20.842,00",2018.0
463662,5.0,Antioquia,5495.0,Nechí,Población total de hombres,"13.201,00",2018.0
463663,5.0,Antioquia,5501.0,Olaya,Población total de hombres,"1.579,00",2018.0
463664,5.0,Antioquia,5541.0,Peñol,Población total de hombres,"10.280,00",2018.0
463665,5.0,Antioquia,5543.0,Peque,Población total de hombres,"4.263,00",2018.0
463666,5.0,Antioquia,5576.0,Pueblorrico,Población total de hombres,"4.319,00",2018.0
463667,5.0,Antioquia,5579.0,Puerto Berrío,Población total de hombres,"19.733,00",2018.0
463668,5.0,Antioquia,5585.0,Puerto Nare,Población total de hombres,"7.215,00",2018.0
463669,5.0,Antioquia,5591.0,Puerto Triunfo,Población total de hombres,"9.873,00",2018.0
463670,5.0,Antioquia,5604.0,Remedios,Población total de hombres,"14.215,00",2018.0
463671,5.0,Antioquia,5607.0,Retiro,Población total de hombres,"11.515,00",2018.0
463672,5.0,Antioquia,5615.0,Rionegro,Población total de hombres,"66.348,00",2018.0
463673,5.0,Antioquia,5628.0,Sabanalarga,Población total de hombres,"4.716,00",2018.0
463674,5.0,Antioquia,5631.0,Sabaneta,Población total de hombres,"38.305,00",2018.0
463675,5.0,Antioquia,5642.0,Salgar,Población total de hombres,"9.191,00",2018.0
463676,5.0,Antioquia,5647.0,San Andrés de Cuerquía,Población total de hombres,"3.706,00",2018.0
463677,5.0,Antioquia,5649.0,San Carlos,Población total de hombres,"8.239,00",2018.0
463678,5.0,Antioquia,5652.0,San Francisco,Población total de hombres,"2.824,00",2018.0
463679,5.0,Antioquia,5656.0,San Jerónimo,Población total de hombres,"7.571,00",2018.0
463680,5.0,Antioquia,5658.0,San José de La Montaña,Población total de hombres,"1.780,00",2018.0
463681,5.0,Antioquia,5659.0,San Juan de Urabá,Población total de hombres,"9.892,00",2018.0
463682,5.0,Antioquia,5660.0,San Luis,Población total de hombres,"6.422,00",2018.0
463683,5.0,Antioquia,5664.0,San Pedro de Los Milagros,Población total de hombres,"10.607,00",2018.0
463684,5.0,Antioquia,5665.0,San Pedro de Urabá,Población total de hombres,"15.816,00",2018.0
463685,5.0,Antioquia,5667.0,San Rafael,Población total de hombres,"7.832,00",2018.0
463686,5.0,Antioquia,5670.0,San Roque,Población total de hombres,"10.864,00",2018.0
463687,5.0,Antioquia,5674.0,San Vicente,Población total de hombres,"11.389,00",2018.0
463688,5.0,Antioquia,5679.0,Santa Bárbara,Población total de hombres,"13.265,00",2018.0
463689,5.0,Antioquia,5686.0,Santa Rosa de Osos,Población total de hombres,"18.060,00",2018.0
463690,5.0,Antioquia,5690.0,Santo Domingo,Población total de hombres,"6.389,00",2018.0
463691,5.0,Antioquia,5697.0,El Santuario,Población total de hombres,"16.934,00",2018.0
463692,5.0,Antioquia,5736.0,Segovia,Población total de hombres,"18.961,00",2018.0
463693,5.0,Antioquia,5756.0,Sonsón,Población total de hombres,"18.210,00",2018.0
463694,5.0,Antioquia,5761.0,Sopetrán,Población total de hombres,"7.537,00",2018.0
463695,5.0,Antioquia,5789.0,Támesis,Población total de hombres,"8.167,00",2018.0
463696,5.0,Antioquia,5790.0,Tarazá,Población total de hombres,"13.327,00",2018.0
463697,5.0,Antioquia,5792.0,Tarso,Población total de hombres,"3.089,00",2018.0
463698,5.0,Antioquia,5809.0,Titiribí,Población total de hombres,"5.298,00",2018.0
463699,5.0,Antioquia,5819.0,Toledo,Población total de hombres,"2.630,00",2018.0
463700,5.0,Antioquia,5837.0,Turbo,Población total de hombres,"59.932,00",2018.0
463701,5.0,Antioquia,5842.0,Uramita,Población total de hombres,"3.539,00",2018.0
463702,5.0,Antioquia,5847.0,Urrao,Población total de hombres,"14.981,00",2018.0
463703,5.0,Antioquia,5854.0,Valdivia,Población total de hombres,"6.895,00",2018.0
463704,5.0,Antioquia,5895.0,Zaragoza,Población total de hombres,"12.331,00",2018.0
463705,5.0,Antioquia,5138.0,Cañasgordas,Población total de hombres,"7.819,00",2018.0
463706,5.0,Antioquia,5120.0,Cáceres,Población total de hombres,"15.008,00",2018.0
463707,5.0,Antioquia,5125.0,Caicedo,Población total de hombres,"4.154,00",2018.0
463708,5.0,Antioquia,5129.0,Caldas,Población total de hombres,"38.178,00",2018.0
463709,5.0,Antioquia,5134.0,Campamento,Población total de hombres,"4.743,00",2018.0
463711,5.0,Antioquia,5001.0,Medellín,Población total de hombres,"1.140.658,00",2018.0
463712,5.0,Antioquia,5002.0,Abejorral,Población total de hombres,"10.534,00",2018.0
463713,5.0,Antioquia,5004.0,Abriaquí,Población total de hombres,"1.452,00",2018.0
463714,5.0,Antioquia,5021.0,Alejandría,Población total de hombres,"2.320,00",2018.0
463715,5.0,Antioquia,5030.0,Amagá,Población total de hombres,"14.862,00",2018.0
463716,5.0,Antioquia,5031.0,Amalfi,Población total de hombres,"13.028,00",2018.0
463717,5.0,Antioquia,5034.0,Andes,Población total de hombres,"22.342,00",2018.0
463718,5.0,Antioquia,5036.0,Angelópolis,Población total de hombres,"2.884,00",2018.0
463719,5.0,Antioquia,5038.0,Angostura,Población total de hombres,"5.762,00",2018.0
463720,5.0,Antioquia,5040.0,Anorí,Población total de hombres,"9.513,00",2018.0
463721,5.0,Antioquia,5042.0,Santafé de Antioquia,Población total de hombres,"13.005,00",2018.0
463722,5.0,Antioquia,5044.0,Anzá,Población total de hombres,"3.603,00",2018.0
463723,5.0,Antioquia,5045.0,Apartadó,Población total de hombres,"59.413,00",2018.0
463724,5.0,Antioquia,5051.0,Arboletes,Población total de hombres,"14.676,00",2018.0
463725,5.0,Antioquia,5055.0,Argelia,Población total de hombres,"3.958,00",2018.0
463726,5.0,Antioquia,5059.0,Armenia,Población total de hombres,"2.561,00",2018.0
463727,5.0,Antioquia,5079.0,Barbosa,Población total de hombres,"25.758,00",2018.0
463728,5.0,Antioquia,5086.0,Belmira,Población total de hombres,"3.028,00",2018.0
463729,5.0,Antioquia,5088.0,Bello,Población total de hombres,"251.339,00",2018.0
463730,5.0,Antioquia,5091.0,Betania,Población total de hombres,"5.368,00",2018.0
463731,5.0,Antioquia,5093.0,Betulia,Población total de hombres,"7.955,00",2018.0
463732,5.0,Antioquia,5101.0,Ciudad Bolívar,Población total de hombres,"13.040,00",2018.0
463733,5.0,Antioquia,5107.0,Briceño,Población total de hombres,"4.183,00",2018.0
463734,5.0,Antioquia,5113.0,Buriticá,Población total de hombres,"4.854,00",2018.0
463737,8.0,Atlántico,8001.0,Barranquilla,Población total de hombres,"577.758,00",2018.0
463738,8.0,Atlántico,8078.0,Baranoa,Población total de hombres,"31.116,00",2018.0
463739,8.0,Atlántico,8137.0,Campo de La Cruz,Población total de hombres,"11.420,00",2018.0
463740,8.0,Atlántico,8141.0,Candelaria,Población total de hombres,"8.133,00",2018.0
463741,8.0,Atlántico,8296.0,Galapa,Población total de hombres,"30.472,00",2018.0
463742,8.0,Atlántico,8372.0,Juan de Acosta,Población total de hombres,"10.845,00",2018.0
463743,8.0,Atlántico,8421.0,Luruaco,Población total de hombres,"14.041,00",2018.0
463744,8.0,Atlántico,8433.0,Malambo,Población total de hombres,"63.660,00",2018.0
463745,8.0,Atlántico,8436.0,Manatí,Población total de hombres,"10.085,00",2018.0
463746,8.0,Atlántico,8520.0,Palmar de Varela,Población total de hombres,"14.506,00",2018.0
463747,8.0,Atlántico,8549.0,Piojó,Población total de hombres,"3.447,00",2018.0
463748,8.0,Atlántico,8558.0,Polonuevo,Población total de hombres,"9.182,00",2018.0
463749,8.0,Atlántico,8560.0,Ponedera,Población total de hombres,"12.124,00",2018.0
463750,8.0,Atlántico,8573.0,Puerto Colombia,Población total de hombres,"24.022,00",2018.0
463751,8.0,Atlántico,8606.0,Repelón,Población total de hombres,"13.095,00",2018.0
463752,8.0,Atlántico,8634.0,Sabanagrande,Población total de hombres,"16.105,00",2018.0
463753,8.0,Atlántico,8638.0,Sabanalarga,Población total de hombres,"46.255,00",2018.0
463754,8.0,Atlántico,8675.0,Santa Lucía,Población total de hombres,"8.000,00",2018.0
463755,8.0,Atlántico,8685.0,Santo Tomás,Población total de hombres,"14.749,00",2018.0
463756,8.0,Atlántico,8758.0,Soledad,Población total de hombres,"294.311,00",2018.0
463757,8.0,Atlántico,8770.0,Suan,Población total de hombres,"5.848,00",2018.0
463758,8.0,Atlántico,8849.0,Usiacurí,Población total de hombres,"6.276,00",2018.0
463759,8.0,Atlántico,8832.0,Tubará,Población total de hombres,"8.994,00",2018.0
463761,13.0,Bolívar,13001.0,Cartagena,Población total de hombres,"468.058,00",2018.0
463762,13.0,Bolívar,13006.0,Achí,Población total de hombres,"12.816,00",2018.0
463763,13.0,Bolívar,13030.0,Altos del Rosario,Población total de hombres,"5.721,00",2018.0
463764,13.0,Bolívar,13042.0,Arenal,Población total de hombres,"3.812,00",2018.0
463765,13.0,Bolívar,13052.0,Arjona,Población total de hombres,"34.394,00",2018.0
463766,13.0,Bolívar,13062.0,Arroyohondo,Población total de hombres,"4.170,00",2018.0
463767,13.0,Bolívar,13074.0,Barranco de Loba,Población total de hombres,"7.632,00",2018.0
463768,13.0,Bolívar,13140.0,Calamar,Población total de hombres,"11.388,00",2018.0
463769,13.0,Bolívar,13160.0,Cantagallo,Población total de hombres,"4.351,00",2018.0
463770,13.0,Bolívar,13188.0,Cicuco,Población total de hombres,"6.790,00",2018.0
463771,13.0,Bolívar,13212.0,Córdoba,Población total de hombres,"8.467,00",2018.0
463772,13.0,Bolívar,13222.0,Clemencia,Población total de hombres,"7.348,00",2018.0
463773,13.0,Bolívar,13244.0,El Carmen de Bolívar,Población total de hombres,"36.219,00",2018.0
463774,13.0,Bolívar,13248.0,El Guamo,Población total de hombres,"4.581,00",2018.0
463775,13.0,Bolívar,13268.0,El Peñón,Población total de hombres,"4.024,00",2018.0
463776,13.0,Bolívar,13300.0,Hatillo de Loba,Población total de hombres,"6.322,00",2018.0
463777,13.0,Bolívar,13430.0,Magangué,Población total de hombres,"66.717,00",2018.0
463778,13.0,Bolívar,13433.0,Mahates,Población total de hombres,"14.193,00",2018.0
463779,13.0,Bolívar,13440.0,Margarita,Población total de hombres,"5.559,00",2018.0
463780,13.0,Bolívar,13442.0,María La Baja,Población total de hombres,"23.340,00",2018.0
463781,13.0,Bolívar,13458.0,Montecristo,Población total de hombres,"8.999,00",2018.0
463782,13.0,Bolívar,13468.0,Mompós,Población total de hombres,"22.050,00",2018.0
463783,13.0,Bolívar,13473.0,Morales,Población total de hombres,"11.834,00",2018.0
463784,13.0,Bolívar,13490.0,Norosí,Población total de hombres,"4.920,00",2018.0
463785,13.0,Bolívar,13549.0,Pinillos,Población total de hombres,"12.745,00",2018.0
463786,13.0,Bolívar,13580.0,Regidor,Población total de hombres,"3.378,00",2018.0
463787,13.0,Bolívar,13600.0,Río Viejo,Población total de hombres,"5.626,00",2018.0
463788,13.0,Bolívar,13620.0,San Cristóbal,Población total de hombres,"4.043,00",2018.0
463789,13.0,Bolívar,13647.0,San Estanislao,Población total de hombres,"9.148,00",2018.0
463790,13.0,Bolívar,13650.0,San Fernando,Población total de hombres,"6.493,00",2018.0
463791,13.0,Bolívar,13654.0,San Jacinto,Población total de hombres,"12.253,00",2018.0
463792,13.0,Bolívar,13655.0,San Jacinto del Cauca,Población total de hombres,"5.284,00",2018.0
463793,13.0,Bolívar,13657.0,San Juan Nepomuceno,Población total de hombres,"18.848,00",2018.0
463794,13.0,Bolívar,13667.0,San Martín de Loba,Población total de hombres,"7.755,00",2018.0
463795,13.0,Bolívar,13670.0,San Pablo,Población total de hombres,"13.806,00",2018.0
463796,13.0,Bolívar,13673.0,Santa Catalina,Población total de hombres,"7.278,00",2018.0
463797,13.0,Bolívar,13683.0,Santa Rosa,Población total de hombres,"10.466,00",2018.0
463798,13.0,Bolívar,13688.0,Santa Rosa del Sur,Población total de hombres,"16.866,00",2018.0
463799,13.0,Bolívar,13744.0,Simití,Población total de hombres,"9.545,00",2018.0
463800,13.0,Bolívar,13760.0,Soplaviento,Población total de hombres,"5.238,00",2018.0
463801,13.0,Bolívar,13780.0,Talaigua Nuevo,Población total de hombres,"6.639,00",2018.0
463802,13.0,Bolívar,13810.0,Tiquisio,Población total de hombres,"9.515,00",2018.0
463803,13.0,Bolívar,13836.0,Turbaco,Población total de hombres,"51.850,00",2018.0
463804,13.0,Bolívar,13838.0,Turbaná,Población total de hombres,"8.388,00",2018.0
463805,13.0,Bolívar,13894.0,Zambrano,Población total de hombres,"6.334,00",2018.0
463806,13.0,Bolívar,13873.0,Villanueva,Población total de hombres,"12.120,00",2018.0
463807,68.0,Santander,68190.0,Cimitarra,Población total de hombres,"17.365,00",2019.0
463808,68.0,Santander,68179.0,Chipatá,Población total de hombres,"2.655,00",2019.0
463809,68.0,Santander,68176.0,Chima,Población total de hombres,"1.490,00",2019.0
463810,68.0,Santander,68169.0,Charta,Población total de hombres,"1.491,00",2019.0
463811,68.0,Santander,68167.0,Charalá,Población total de hombres,"6.071,00",2019.0
463812,68.0,Santander,68162.0,Cerrito,Población total de hombres,"3.598,00",2019.0
463813,68.0,Santander,68160.0,Cepitá,Población total de hombres,"1.025,00",2019.0
463814,68.0,Santander,68152.0,Carcasí,Población total de hombres,"2.286,00",2019.0
463815,68.0,Santander,68147.0,Capitanejo,Población total de hombres,"2.757,00",2019.0
463816,68.0,Santander,68132.0,California,Población total de hombres,"1.121,00",2019.0
463817,68.0,Santander,68121.0,Cabrera,Población total de hombres,"985,00",2019.0
463818,68.0,Santander,68101.0,Bolívar,Población total de hombres,"5.664,00",2019.0
463819,68.0,Santander,68092.0,Betulia,Población total de hombres,"3.196,00",2019.0
463820,68.0,Santander,68081.0,Barrancabermeja,Población total de hombres,"100.975,00",2019.0
463821,68.0,Santander,68079.0,Barichara,Población total de hombres,"5.198,00",2019.0
463822,68.0,Santander,68077.0,Barbosa,Población total de hombres,"15.481,00",2019.0
463823,68.0,Santander,68051.0,Aratoca,Población total de hombres,"4.281,00",2019.0
463824,68.0,Santander,68020.0,Albania,Población total de hombres,"2.217,00",2019.0
463825,68.0,Santander,68013.0,Aguada,Población total de hombres,"957,00",2019.0
463826,68.0,Santander,68001.0,Bucaramanga,Población total de hombres,"282.916,00",2019.0
463828,68.0,Santander,68861.0,Vélez,Población total de hombres,"12.990,00",2019.0
463829,68.0,Santander,68855.0,Valle de San José,Población total de hombres,"3.147,00",2019.0
463830,68.0,Santander,68820.0,Tona,Población total de hombres,"4.037,00",2019.0
463831,68.0,Santander,68780.0,Suratá,Población total de hombres,"2.051,00",2019.0
463832,68.0,Santander,68773.0,Sucre,Población total de hombres,"3.651,00",2019.0
463833,68.0,Santander,68770.0,Suaita,Población total de hombres,"5.108,00",2019.0
463834,68.0,Santander,68755.0,Socorro,Población total de hombres,"15.899,00",2019.0
463835,68.0,Santander,68745.0,Simacota,Población total de hombres,"5.411,00",2019.0
463836,68.0,Santander,68720.0,Santa Helena del Opón,Población total de hombres,"1.783,00",2019.0
463837,68.0,Santander,68705.0,Santa Bárbara,Población total de hombres,"1.315,00",2019.0
463838,68.0,Santander,68689.0,San Vicente de Chucurí,Población total de hombres,"17.450,00",2019.0
463839,68.0,Santander,68686.0,San Miguel,Población total de hombres,"1.334,00",2019.0
463840,68.0,Santander,68684.0,San José de Miranda,Población total de hombres,"2.234,00",2019.0
463841,68.0,Santander,68682.0,San Joaquín,Población total de hombres,"1.147,00",2019.0
463842,68.0,Santander,68679.0,San Gil,Población total de hombres,"27.801,00",2019.0
463843,68.0,Santander,68673.0,San Benito,Población total de hombres,"1.595,00",2019.0
463844,68.0,Santander,68669.0,San Andrés,Población total de hombres,"4.507,00",2019.0
463845,68.0,Santander,68655.0,Sabana de Torres,Población total de hombres,"17.184,00",2019.0
463846,68.0,Santander,68615.0,Rionegro,Población total de hombres,"14.115,00",2019.0
463847,68.0,Santander,68575.0,Puerto Wilches,Población total de hombres,"17.285,00",2019.0
463848,68.0,Santander,68573.0,Puerto Parra,Población total de hombres,"4.040,00",2019.0
463849,68.0,Santander,68572.0,Puente Nacional,Población total de hombres,"7.351,00",2019.0
463850,68.0,Santander,68549.0,Pinchote,Población total de hombres,"2.710,00",2019.0
463851,68.0,Santander,68547.0,Piedecuesta,Población total de hombres,"86.196,00",2019.0
463852,68.0,Santander,68533.0,Páramo,Población total de hombres,"2.492,00",2019.0
463853,68.0,Santander,68524.0,Palmas del Socorro,Población total de hombres,"1.312,00",2019.0
463854,68.0,Santander,68522.0,Palmar,Población total de hombres,"708,00",2019.0
463855,68.0,Santander,68502.0,Onzaga,Población total de hombres,"2.155,00",2019.0
463856,68.0,Santander,68500.0,Oiba,Población total de hombres,"5.524,00",2019.0
463857,68.0,Santander,68498.0,Ocamonte,Población total de hombres,"3.052,00",2019.0
463858,68.0,Santander,68468.0,Molagavita,Población total de hombres,"2.171,00",2019.0
463859,68.0,Santander,68464.0,Mogotes,Población total de hombres,"5.331,00",2019.0
463860,68.0,Santander,68444.0,Matanza,Población total de hombres,"2.625,00",2019.0
463861,68.0,Santander,68432.0,Málaga,Población total de hombres,"10.227,00",2019.0
463862,68.0,Santander,68425.0,Macaravita,Población total de hombres,"1.115,00",2019.0
463863,68.0,Santander,68418.0,Los Santos,Población total de hombres,"7.514,00",2019.0
463864,68.0,Santander,68406.0,Lebrija,Población total de hombres,"22.055,00",2019.0
463865,68.0,Santander,68397.0,La Paz,Población total de hombres,"2.584,00",2019.0
463866,68.0,Santander,68385.0,Landázuri,Población total de hombres,"5.405,00",2019.0
463867,68.0,Santander,68377.0,La Belleza,Población total de hombres,"3.178,00",2019.0
463868,68.0,Santander,68370.0,Jordán,Población total de hombres,"673,00",2019.0
463869,68.0,Santander,68368.0,Jesús María,Población total de hombres,"1.700,00",2019.0
463870,68.0,Santander,68344.0,Hato,Población total de hombres,"1.262,00",2019.0
463871,68.0,Santander,68327.0,Güepsa,Población total de hombres,"2.640,00",2019.0
463872,68.0,Santander,68324.0,Guavatá,Población total de hombres,"2.120,00",2019.0
463873,68.0,Santander,68322.0,Guapotá,Población total de hombres,"1.240,00",2019.0
463874,68.0,Santander,68320.0,Guadalupe,Población total de hombres,"2.251,00",2019.0
463875,68.0,Santander,68318.0,Guaca,Población total de hombres,"3.117,00",2019.0
463876,68.0,Santander,68307.0,Girón,Población total de hombres,"81.834,00",2019.0
463877,68.0,Santander,68298.0,Gámbita,Población total de hombres,"2.095,00",2019.0
463878,68.0,Santander,68296.0,Galán,Población total de hombres,"1.481,00",2019.0
463879,68.0,Santander,68276.0,Floridablanca,Población total de hombres,"141.998,00",2019.0
463880,68.0,Santander,68271.0,Florián,Población total de hombres,"2.876,00",2019.0
463881,68.0,Santander,68266.0,Enciso,Población total de hombres,"1.764,00",2019.0
463882,68.0,Santander,68264.0,Encino,Población total de hombres,"1.337,00",2019.0
463883,68.0,Santander,68255.0,El Playón,Población total de hombres,"7.145,00",2019.0
463884,68.0,Santander,68250.0,El Peñón,Población total de hombres,"2.875,00",2019.0
463885,68.0,Santander,68245.0,El Guacamayo,Población total de hombres,"1.056,00",2019.0
463886,68.0,Santander,68235.0,El Carmen de Chucurí,Población total de hombres,"11.082,00",2019.0
463887,68.0,Santander,68229.0,Curití,Población total de hombres,"6.498,00",2019.0
463888,68.0,Santander,68217.0,Coromoro,Población total de hombres,"2.660,00",2019.0
463889,68.0,Santander,68211.0,Contratación,Población total de hombres,"1.816,00",2019.0
463890,68.0,Santander,68209.0,Confines,Población total de hombres,"1.716,00",2019.0
463891,68.0,Santander,68207.0,Concepción,Población total de hombres,"2.914,00",2019.0
463892,68.0,Santander,68895.0,Zapatoca,Población total de hombres,"4.624,00",2019.0
463893,68.0,Santander,68872.0,Villanueva,Población total de hombres,"3.889,00",2019.0
463894,68.0,Santander,68867.0,Vetas,Población total de hombres,"1.089,00",2019.0
463895,70.0,Sucre,70820.0,Santiago de Tolú,Población total de hombres,"16.512,00",2019.0
463896,70.0,Sucre,70823.0,Tolú Viejo,Población total de hombres,"11.099,00",2019.0
463898,70.0,Sucre,70742.0,San Luis de Sincé,Población total de hombres,"15.828,00",2019.0
463899,70.0,Sucre,70717.0,San Pedro,Población total de hombres,"9.548,00",2019.0
463900,70.0,Sucre,70713.0,San Onofre,Población total de hombres,"25.650,00",2019.0
463901,70.0,Sucre,70708.0,San Marcos,Población total de hombres,"29.551,00",2019.0
463902,70.0,Sucre,70702.0,San Juan de Betulia,Población total de hombres,"7.109,00",2019.0
463903,70.0,Sucre,70678.0,San Benito Abad,Población total de hombres,"15.344,00",2019.0
463904,70.0,Sucre,70670.0,Sampués,Población total de hombres,"24.180,00",2019.0
463905,70.0,Sucre,70523.0,Palmito,Población total de hombres,"7.559,00",2019.0
463906,70.0,Sucre,70508.0,Ovejas,Población total de hombres,"11.910,00",2019.0
463907,70.0,Sucre,70473.0,Morroa,Población total de hombres,"7.766,00",2019.0
463908,70.0,Sucre,70429.0,Majagual,Población total de hombres,"19.513,00",2019.0
463909,70.0,Sucre,70418.0,Los Palmitos,Población total de hombres,"11.912,00",2019.0
463910,70.0,Sucre,70400.0,La Unión,Población total de hombres,"6.593,00",2019.0
463911,70.0,Sucre,70265.0,Guaranda,Población total de hombres,"9.422,00",2019.0
463912,70.0,Sucre,70235.0,Galeras,Población total de hombres,"11.594,00",2019.0
463913,70.0,Sucre,70233.0,El Roble,Población total de hombres,"5.258,00",2019.0
463914,70.0,Sucre,70230.0,Chalán,Población total de hombres,"2.423,00",2019.0
463915,70.0,Sucre,70221.0,Coveñas,Población total de hombres,"10.644,00",2019.0
463916,70.0,Sucre,70215.0,Corozal,Población total de hombres,"34.132,00",2019.0
463917,70.0,Sucre,70204.0,Colosó,Población total de hombres,"4.540,00",2019.0
463918,70.0,Sucre,70124.0,Caimito,Población total de hombres,"8.145,00",2019.0
463919,70.0,Sucre,70110.0,Buenavista,Población total de hombres,"5.372,00",2019.0
463920,70.0,Sucre,70001.0,Sincelejo,Población total de hombres,"138.660,00",2019.0
463922,23.0,Córdoba,23660.0,Sahagún,Población total de hombres,"54.128,00",2019.0
463923,23.0,Córdoba,23586.0,Purísima,Población total de hombres,"8.811,00",2019.0
463924,23.0,Córdoba,23580.0,Puerto Libertador,Población total de hombres,"22.121,00",2019.0
463925,23.0,Córdoba,23574.0,Puerto Escondido,Población total de hombres,"12.428,00",2019.0
463926,23.0,Córdoba,23570.0,Pueblo Nuevo,Población total de hombres,"18.334,00",2019.0
463927,23.0,Córdoba,23555.0,Planeta Rica,Población total de hombres,"31.708,00",2019.0
463928,23.0,Córdoba,23500.0,Moñitos,Población total de hombres,"15.373,00",2019.0
463929,23.0,Córdoba,23466.0,Montelíbano,Población total de hombres,"41.103,00",2019.0
463930,23.0,Córdoba,23464.0,Momil,Población total de hombres,"9.917,00",2019.0
463931,23.0,Córdoba,23419.0,Los Córdobas,Población total de hombres,"9.722,00",2019.0
463932,23.0,Córdoba,23417.0,Lorica,Población total de hombres,"56.346,00",2019.0
463933,23.0,Córdoba,23350.0,La Apartada,Población total de hombres,"7.558,00",2019.0
463934,23.0,Córdoba,23300.0,Cotorra,Población total de hombres,"9.677,00",2019.0
463935,23.0,Córdoba,23189.0,Ciénaga de Oro,Población total de hombres,"30.216,00",2019.0
463936,23.0,Córdoba,23182.0,Chinú,Población total de hombres,"24.566,00",2019.0
463937,23.0,Córdoba,23168.0,Chimá,Población total de hombres,"9.110,00",2019.0
463938,23.0,Córdoba,23162.0,Cereté,Población total de hombres,"52.416,00",2019.0
463939,23.0,Córdoba,23090.0,Canalete,Población total de hombres,"7.850,00",2019.0
463940,23.0,Córdoba,23079.0,Buenavista,Población total de hombres,"10.830,00",2019.0
463941,23.0,Córdoba,23068.0,Ayapel,Población total de hombres,"23.924,00",2019.0
463942,23.0,Córdoba,23001.0,Montería,Población total de hombres,"242.244,00",2019.0
